sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.484;-0.645;-10.302;1.16164;-0.19997;-0.59511;0.01754;-0.17544;2.38596;147809;2020-06-05 21:57:07:574
2.587;-0.724;-10.166;1.11757;-0.06181;-0.4927;0.10526;0.19298;0.45614;147909;2020-06-05 21:57:07:674
2.595;-0.799;-10.259;1.02156;-0.10479;-0.60432;0.07018;-0.07018;-0.87719;148009;2020-06-05 21:57:07:774
2.388;-0.723;-10.127;0.81051;-0.24248;-0.45999;0.15789;-0.24561;-2.92982;148109;2020-06-05 21:57:07:874
1.975;-0.737;-10.24;0.30348;-0.47435;-0.58042;0.50877;0.07018;-3.94737;148209;2020-06-05 21:57:07:974
1.624;-1.035;-9.868;-0.3872;-0.71828;-0.27503;1.14035;0.01754;-4.96491;148309;2020-06-05 21:57:08:074
1.387;-1.152;-10.278;-0.58239;-0.74168;-0.6799;1.07018;-0.26316;-5.35088;148409;2020-06-05 21:57:08:174
1.187;-1.045;-9.858;-0.85309;-0.7815;-0.26951;0.78947;-0.14035;-5.31579;148509;2020-06-05 21:57:08:274
1.194;-0.526;-9.979;-0.41602;-0.51737;-0.30542;0.5614;-0.42105;-4.91228;148609;2020-06-05 21:57:08:374
1.2;-0.166;-9.774;-0.47446;-0.37176;-0.11355;0.4386;0.38596;-3.73684;148709;2020-06-05 21:57:08:474
1.286;0.328;-9.51;-0.4218;0.15139;0.14519;0.64912;0.0;-2.64912;148810;2020-06-05 21:57:08:575
1.482;0.342;-9.763;-0.14405;0.42553;-0.09246;0.59649;-0.03509;-1.45614;148909;2020-06-05 21:57:08:674
1.556;0.235;-9.942;-0.0238;0.43707;-0.26554;-0.05263;0.01754;0.63158;149009;2020-06-05 21:57:08:774
1.45;0.146;-9.795;-0.33898;0.15913;-0.15291;-0.5614;0.33333;1.75439;149109;2020-06-05 21:57:08:874
1.395;0.09;-9.896;-0.20369;-0.06222;-0.22173;-0.63158;-0.4386;3.2807;149208;2020-06-05 21:57:08:973
1.413;-0.246;-10.283;-0.07696;-0.35325;-0.59079;-0.50877;0.07018;4.12281;149309;2020-06-05 21:57:09:074
1.525;-0.693;-10.41;0.00765;-0.51427;-0.7231;-0.4386;0.0;4.70175;149409;2020-06-05 21:57:09:174
1.625;-0.827;-10.63;0.13131;-0.54616;-0.94184;-0.63158;0.21053;4.68421;149509;2020-06-05 21:57:09:274
1.932;-0.926;-10.635;0.37819;-0.80302;-0.95301;-1.05263;0.01754;4.10526;149609;2020-06-05 21:57:09:374
2.077;-0.541;-10.477;0.56667;-0.68348;-0.7884;-0.84211;-0.12281;3.49123;149709;2020-06-05 21:57:09:474
2.39;-0.356;-10.542;0.92344;-0.41014;-0.84578;-0.07018;0.0;2.31579;149809;2020-06-05 21:57:09:574
2.474;-0.49;-10.287;0.84636;-0.26483;-0.61899;0.17544;0.12281;1.10526;149909;2020-06-05 21:57:09:674
2.505;-0.628;-10.295;0.88747;-0.08459;-0.63795;0.14035;-0.03509;-0.2807;150009;2020-06-05 21:57:09:774
2.383;-0.636;-10.023;0.69709;-0.1575;-0.37421;-0.03509;-0.03509;-1.35088;150109;2020-06-05 21:57:09:874
2.077;-0.319;-9.617;0.37701;-0.19559;0.04039;0.0;-0.14035;-2.10526;150209;2020-06-05 21:57:09:974
1.838;-0.237;-9.323;0.00927;-0.2202;0.31162;0.59649;0.17544;-2.80702;150309;2020-06-05 21:57:10:074
1.68;-0.456;-9.386;-0.17881;-0.16713;0.23854;0.89474;-0.12281;-3.03509;150409;2020-06-05 21:57:10:174
1.598;-0.573;-9.283;-0.37959;-0.152;0.31295;0.57895;0.05263;-3.07018;150509;2020-06-05 21:57:10:274
1.534;-0.305;-9.119;-0.37159;-0.11563;0.49886;0.36842;-0.22807;-2.91228;150609;2020-06-05 21:57:10:374
1.543;-0.058;-9.251;-0.21187;-0.18295;0.39655;0.0;0.0;-2.19298;150709;2020-06-05 21:57:10:474
1.509;0.305;-9.115;-0.23634;-0.10377;0.52643;0.14035;0.08772;-1.59649;150809;2020-06-05 21:57:10:574
1.591;0.283;-9.231;-0.2348;-0.00634;0.39984;0.4386;0.05263;-0.59649;150909;2020-06-05 21:57:10:674
1.8;0.014;-9.827;0.10005;0.11476;-0.16933;0.35088;-0.19298;0.0;151009;2020-06-05 21:57:10:774
1.922;-0.102;-10.168;0.19378;0.07967;-0.51654;-0.22807;0.22807;0.64912;151109;2020-06-05 21:57:10:874
1.983;-0.008;-10.215;0.18585;-0.10237;-0.57489;-0.49123;-0.07018;0.96491;151209;2020-06-05 21:57:10:974
2.037;0.169;-10.472;0.35017;-0.11039;-0.81555;-0.29825;-0.15789;1.2807;151310;2020-06-05 21:57:11:075
2.212;0.04;-10.81;0.59226;-0.08727;-1.13888;0.01754;-0.05263;1.33333;151409;2020-06-05 21:57:11:174
2.344;-0.167;-10.95;0.57917;-0.03906;-1.3043;0.08772;0.17544;1.10526;151509;2020-06-05 21:57:11:274
2.461;-0.36;-11.116;0.76897;-0.06396;-1.46096;-0.08772;-0.19298;0.80702;151609;2020-06-05 21:57:11:374
2.455;-0.238;-11.14;0.83408;-0.12819;-1.46886;-0.42105;0.03509;0.24561;151709;2020-06-05 21:57:11:474
2.296;0.161;-10.685;0.67473;-0.04412;-1.01547;-0.17544;-0.05263;-0.05263;151810;2020-06-05 21:57:11:575
2.211;0.12;-10.409;0.56109;0.02386;-0.74262;0.40351;-0.01754;-0.31579;151909;2020-06-05 21:57:11:674
2.169;-0.203;-10.39;0.54323;0.12654;-0.72466;0.4386;-0.05263;-0.42105;152009;2020-06-05 21:57:11:774
2.079;-0.232;-10.131;0.31808;0.1532;-0.49144;-0.01754;0.14035;-0.45614;152109;2020-06-05 21:57:11:874
1.887;-0.028;-9.608;0.17148;0.07575;0.04688;-0.22807;-0.22807;-0.31579;152209;2020-06-05 21:57:11:974
1.763;0.158;-9.356;0.09255;0.02892;0.30647;-0.21053;0.03509;0.08772;152309;2020-06-05 21:57:12:074
1.64;0.262;-9.07;-0.11272;0.131;0.57786;0.03509;0.08772;0.49123;152409;2020-06-05 21:57:12:174
1.646;0.032;-8.966;-0.23226;0.1669;0.65816;0.19298;0.12281;1.07018;152509;2020-06-05 21:57:12:274
1.715;-0.271;-9.11;-0.11638;0.19982;0.51262;-0.03509;-0.05263;1.38596;152609;2020-06-05 21:57:12:374
1.72;-0.243;-9.212;-0.15291;0.15026;0.40611;-0.57895;0.24561;1.66667;152709;2020-06-05 21:57:12:474
1.721;-0.09;-9.015;-0.1965;0.02159;0.60171;-0.57895;-0.01754;1.77193;152809;2020-06-05 21:57:12:574
1.822;-0.059;-9.201;-0.0074;0.02479;0.43314;-0.19298;-0.07018;1.70175;152909;2020-06-05 21:57:12:674
2.083;-0.211;-9.676;0.29088;0.17035;-0.04203;0.08772;0.0;1.42105;153009;2020-06-05 21:57:12:774
2.242;-0.41;-9.941;0.30522;0.19307;-0.34644;0.03509;0.26316;0.68421;153109;2020-06-05 21:57:12:874
2.403;-0.542;-10.243;0.477;0.03517;-0.64468;-0.14035;-0.19298;0.03509;153209;2020-06-05 21:57:12:974
2.43;-0.31;-10.506;0.60179;-0.03094;-0.87531;-0.24561;-0.01754;-1.05263;153309;2020-06-05 21:57:13:074
2.311;-0.136;-10.436;0.41793;-0.19414;-0.81398;0.14035;0.05263;-1.7193;153409;2020-06-05 21:57:13:174
2.272;-0.328;-10.643;0.31921;-0.31711;-1.03275;0.7193;0.03509;-2.63158;153509;2020-06-05 21:57:13:274
2.135;-0.599;-10.92;0.25255;-0.35408;-1.29883;0.80702;-0.19298;-3.12281;153609;2020-06-05 21:57:13:374
2.018;-0.689;-10.847;0.13037;-0.47363;-1.22615;0.4386;-0.14035;-3.63158;153709;2020-06-05 21:57:13:474
1.824;-0.323;-10.672;0.17472;-0.48378;-1.00637;0.24561;-0.2807;-3.64912;153809;2020-06-05 21:57:13:574
1.667;0.005;-10.425;0.0246;-0.36074;-0.76378;0.47368;0.26316;-3.17544;153909;2020-06-05 21:57:13:674
1.608;0.132;-10.118;-0.00755;0.00579;-0.44616;0.78947;-0.05263;-2.54386;154009;2020-06-05 21:57:13:774
1.677;0.052;-10.205;0.07356;0.21364;-0.53167;0.42105;0.05263;-1.26316;154109;2020-06-05 21:57:13:874
1.619;0.156;-9.848;0.01426;0.3263;-0.17504;-0.01754;-0.07018;-0.31579;154209;2020-06-05 21:57:13:974
1.55;0.25;-9.73;-0.02175;0.17244;-0.05044;-0.5614;0.0;1.19298;154309;2020-06-05 21:57:14:074
1.321;0.302;-9.429;-0.16091;-0.09595;0.25686;-0.54386;-0.21053;2.22807;154408;2020-06-05 21:57:14:173
1.273;0.088;-9.474;-0.23439;-0.21722;0.2113;-0.26316;0.07018;3.63158;154509;2020-06-05 21:57:14:274
1.301;-0.62;-9.608;-0.34502;-0.44669;0.05797;-0.33333;0.14035;4.29825;154609;2020-06-05 21:57:14:374
1.332;-0.896;-9.73;-0.33027;-0.53867;-0.07186;-0.89474;0.21053;4.75439;154709;2020-06-05 21:57:14:474
1.459;-0.876;-9.789;-0.11541;-0.66173;-0.11193;-1.07018;0.05263;4.73684;154809;2020-06-05 21:57:14:574
1.617;-0.695;-9.645;0.02905;-0.58878;0.03165;-0.73684;0.0;4.22807;154909;2020-06-05 21:57:14:674
2.065;-0.671;-9.889;0.66451;-0.30821;-0.18965;-0.26316;-0.19298;3.59649;155009;2020-06-05 21:57:14:774
2.357;-0.706;-10.209;0.9906;-0.066;-0.51912;-0.01754;0.29825;2.14035;155109;2020-06-05 21:57:14:874
2.558;-0.758;-10.125;1.04016;0.06839;-0.47183;-0.05263;0.08772;0.94737;155209;2020-06-05 21:57:14:974
2.587;-0.715;-10.179;1.02681;-0.00831;-0.52308;-0.14035;-0.12281;-0.92982;155309;2020-06-05 21:57:15:074
2.37;-0.472;-10.254;0.8866;-0.11067;-0.56693;0.05263;-0.21053;-2.26316;155409;2020-06-05 21:57:15:174
2.084;-0.6;-10.094;0.31205;-0.29703;-0.45352;0.77193;0.35088;-3.7193;155509;2020-06-05 21:57:15:274
1.735;-1.021;-10.106;-0.18371;-0.51833;-0.50203;1.07018;-0.31579;-4.42105;155609;2020-06-05 21:57:15:374
1.569;-1.108;-10.296;-0.37207;-0.63544;-0.69499;0.77193;0.0;-5.08772;155709;2020-06-05 21:57:15:474
1.278;-0.857;-9.826;-0.57533;-0.69515;-0.19743;0.66667;-0.33333;-5.12281;155809;2020-06-05 21:57:15:574
0.61;0.615;-9.933;-1.78077;0.67168;-0.42241;1.50877;1.45614;-4.0;155909;2020-06-05 21:57:15:674
1.593;-0.438;-11.42;0.39251;0.21167;-1.70881;1.10526;-2.70175;-3.35088;156009;2020-06-05 21:57:15:774
0.996;0.962;-9.87;-0.24946;1.63448;-0.16603;0.4386;2.17544;-1.80702;156109;2020-06-05 21:57:15:874
0.871;-1.347;-11.241;0.18667;-0.64407;-1.48354;-0.07018;-2.40351;-0.17544;156209;2020-06-05 21:57:15:974
1.642;-1.294;-12.305;3.02854;-1.08281;-2.59916;-0.84211;-0.47368;0.22807;156309;2020-06-05 21:57:16:074
-1.231;-0.547;-13.57;-1.19511;-0.76937;-3.76594;-0.08772;2.49123;0.92982;156409;2020-06-05 21:57:16:174
1.036;-0.741;-8.834;-0.16319;-0.72318;0.89904;0.21053;-0.7193;2.66667;156509;2020-06-05 21:57:16:274
0.974;-0.334;-10.303;0.26713;0.01501;-0.52809;-0.14035;1.14035;3.03509;156609;2020-06-05 21:57:16:374
1.175;-2.419;-12.615;0.76477;-2.16204;-2.8203;-1.01754;1.24561;2.42105;156709;2020-06-05 21:57:16:474
2.045;0.274;-10.737;1.83039;-0.95491;-1.01002;-1.49123;-1.78947;1.21053;156809;2020-06-05 21:57:16:574
3.088;1.303;-10.494;3.76074;0.46741;-0.7462;1.36842;-1.98246;-0.92982;156909;2020-06-05 21:57:16:674
-1.854;1.616;-12.402;1.18982;0.89482;-3.10763;-1.10526;-1.24561;-0.61404;157009;2020-06-05 21:57:16:774
-1.328;1.563;-8.39;1.37264;0.80785;1.00716;-0.45614;0.19298;-0.05263;157109;2020-06-05 21:57:16:874
-2.685;1.792;-10.779;0.20754;0.37614;-1.51623;-0.89474;-0.49123;-0.12281;157209;2020-06-05 21:57:16:974
-2.348;1.862;-9.742;0.274;-0.42559;-0.57344;-1.0;-0.03509;-0.15789;157309;2020-06-05 21:57:17:074
-2.345;3.252;-8.959;0.02971;-0.43888;-0.18924;-1.36842;0.26316;0.05263;157409;2020-06-05 21:57:17:174
-3.415;3.832;-8.081;-0.49306;-0.714;0.10231;-1.31579;-1.73684;-0.68421;157509;2020-06-05 21:57:17:274
-4.588;4.843;-6.997;0.76404;-0.80909;-1.03211;-2.10526;-3.19298;-0.73684;157609;2020-06-05 21:57:17:374
-5.876;4.349;-2.961;1.00582;-1.85426;0.25313;-1.07018;-3.31579;0.52632;157709;2020-06-05 21:57:17:474
-3.736;5.16;-0.687;3.02535;-1.88996;0.18056;-0.19298;-1.24561;0.92982;157809;2020-06-05 21:57:17:574
-4.466;6.768;-1.122;2.09915;-0.51446;-1.30898;-0.80702;-1.35088;0.24561;157909;2020-06-05 21:57:17:674
-5.595;7.138;1.606;0.59913;-0.27704;-0.0734;-0.14035;-1.33333;0.10526;158009;2020-06-05 21:57:17:774
-4.722;7.416;1.205;1.17858;-0.07964;-1.06853;-0.05263;-0.5614;0.15789;158109;2020-06-05 21:57:17:874
-4.812;6.974;2.907;0.87649;-0.6378;0.48379;0.42105;-0.03509;-0.01754;158209;2020-06-05 21:57:17:974
-5.478;7.759;2.153;0.10295;0.02082;-0.11503;0.17544;-0.29825;0.17544;158309;2020-06-05 21:57:18:074
-4.69;7.14;2.63;0.72653;-0.66238;0.18983;-0.19298;-0.31579;-0.07018;158409;2020-06-05 21:57:18:174
-5.436;7.717;2.316;-0.0458;-0.12227;-0.06349;0.0;-0.22807;0.01754;158509;2020-06-05 21:57:18:274
-4.618;7.7;2.102;0.73083;-0.17372;-0.25703;0.0;-0.14035;-0.03509;158609;2020-06-05 21:57:18:374
-4.89;8.639;0.214;0.44297;0.7672;-2.18694;-0.36842;-0.10526;-0.10526;158709;2020-06-05 21:57:18:474
