sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.147;-1.248;-9.98;0.2204;0.2035;-0.2816;-0.0702;0.0175;0.0;21205;2020-06-05 22:08:49:396
0.131;-1.282;-10.264;0.3475;0.1361;-0.5628;0.0;0.0351;0.0;21305;2020-06-05 22:08:49:496
-0.254;-1.549;-9.799;-0.0743;-0.1173;-0.0991;0.0351;-0.0175;0.0;21405;2020-06-05 22:08:49:596
0.04;-1.48;-9.999;0.1619;-0.024;-0.3018;0.0351;0.1754;0.0;21505;2020-06-05 22:08:49:696
-0.233;-1.582;-9.695;-0.1218;-0.0582;-0.0081;0.1404;-0.1579;0.0526;21605;2020-06-05 22:08:49:796
0.1;-1.352;-10.129;0.2539;0.3212;-0.4674;0.0175;0.193;0.0526;21705;2020-06-05 22:08:49:896
0.095;-1.216;-9.926;0.0828;0.4328;-0.259;-0.0702;0.0526;0.0351;21805;2020-06-05 22:08:49:996
0.108;-1.689;-9.683;0.029;-0.1477;0.0014;-0.0351;-0.0175;-0.0175;21905;2020-06-05 22:08:50:096
0.343;-1.341;-9.992;0.3425;0.1945;-0.3063;0.0175;-0.1404;-0.0175;22005;2020-06-05 22:08:50:196
-0.137;-1.52;-10.057;6.0E-4;0.0641;-0.3801;0.0702;-0.0526;-0.0702;22105;2020-06-05 22:08:50:296
0.135;-1.57;-10.075;0.1899;0.0508;-0.4034;0.0175;0.2807;-0.0702;22205;2020-06-05 22:08:50:396
0.169;-1.634;-9.856;0.1459;0.0179;-0.1895;0.0702;-0.1228;0.0351;22305;2020-06-05 22:08:50:496
-0.034;-1.684;-9.712;-0.0364;-0.0053;-0.0501;0.0;0.0351;0.0526;22405;2020-06-05 22:08:50:596
0.225;-1.508;-10.087;0.2375;0.1522;-0.4219;-0.0877;0.0;0.0526;22505;2020-06-05 22:08:50:696
-0.126;-1.591;-9.781;-0.1154;7.0E-4;-0.1044;-0.0526;-0.0877;0.0175;22605;2020-06-05 22:08:50:796
0.201;-1.364;-9.931;0.1781;0.171;-0.2453;-0.0351;0.0351;-0.0351;22705;2020-06-05 22:08:50:896
0.098;-1.315;-9.945;0.0964;0.1843;-0.2536;-0.0351;-0.1404;-0.0702;22805;2020-06-05 22:08:50:996
-0.005;-1.434;-9.967;0.0431;0.043;-0.2723;0.0;0.0526;-0.0702;22905;2020-06-05 22:08:51:096
0.137;-1.364;-9.957;0.1573;0.1355;-0.2657;0.0526;-0.0526;-0.0351;23005;2020-06-05 22:08:51:196
-0.007;-1.415;-10.002;0.0937;0.1354;-0.3192;0.0175;0.0351;0.0;23105;2020-06-05 22:08:51:296
-0.039;-1.464;-9.793;0.0474;0.0862;-0.11;0.0;-0.0351;0.0;23205;2020-06-05 22:08:51:396
-0.161;-1.608;-9.954;0.0362;-0.0573;-0.2727;0.0;-0.0877;0.0;23305;2020-06-05 22:08:51:496
0.049;-1.398;-10.088;0.1795;0.1221;-0.4008;-0.0702;0.193;-0.0175;23405;2020-06-05 22:08:51:596
0.254;-1.37;-9.981;0.3037;0.0377;-0.276;-0.0877;-0.0526;-0.0175;23505;2020-06-05 22:08:51:696
0.056;-1.389;-10.044;0.1531;-0.0174;-0.3342;0.0175;-0.0351;0.0;23605;2020-06-05 22:08:51:796
-0.132;-1.375;-9.86;0.0489;0.034;-0.1568;0.0526;-0.1404;-0.0175;23705;2020-06-05 22:08:51:896
0.002;-1.407;-10.117;0.2729;0.0407;-0.4216;0.0175;0.1404;-0.0175;23805;2020-06-05 22:08:51:996
0.074;-1.195;-10.026;0.1602;0.2601;-0.3283;0.0;0.1579;0.0526;23905;2020-06-05 22:08:52:096
0.177;-1.285;-10.067;0.1809;0.1426;-0.3648;-0.0526;0.0877;0.0702;24005;2020-06-05 22:08:52:196
-0.014;-1.324;-9.963;0.0948;0.0841;-0.2586;0.0175;-0.1754;0.0175;24105;2020-06-05 22:08:52:296
0.027;-1.421;-9.992;0.2024;0.019;-0.2932;0.0702;0.0;-0.0351;24205;2020-06-05 22:08:52:396
-0.196;-1.405;-9.868;-0.0755;0.0769;-0.1747;0.0;0.0;-0.1053;24305;2020-06-05 22:08:52:496
0.092;-1.368;-9.998;0.1529;0.1045;-0.3027;-0.0175;0.1404;-0.0877;24405;2020-06-05 22:08:52:596
0.01;-1.399;-9.962;0.0747;0.0634;-0.2652;-0.0175;-0.1228;0.0;24505;2020-06-05 22:08:52:696
0.106;-1.353;-10.094;0.1893;0.081;-0.3931;-0.0526;0.1404;0.0175;24605;2020-06-05 22:08:52:796
0.135;-1.379;-9.846;0.1537;0.0128;-0.1386;0.0526;-0.0702;0.0351;24705;2020-06-05 22:08:52:896
-0.199;-1.375;-9.812;-0.1502;0.0553;-0.1103;0.0351;-0.0702;0.0;24805;2020-06-05 22:08:52:996
-0.308;-1.976;-9.605;-0.1052;-0.4181;0.075;0.2281;-0.1228;0.0;24905;2020-06-05 22:08:53:096
-0.368;-2.182;-9.984;-0.0782;-0.3399;-0.3563;0.4912;-0.0877;0.0526;25005;2020-06-05 22:08:53:196
-0.058;-2.087;-10.155;0.1738;0.2369;-0.6305;0.2807;0.2807;0.1053;25105;2020-06-05 22:08:53:296
0.228;-1.79;-9.604;0.1859;0.6372;-0.1026;0.0;0.2807;0.1754;25205;2020-06-05 22:08:53:396
0.04;-2.092;-9.623;0.0469;0.2283;-0.0948;-0.1404;-0.3158;0.1404;25305;2020-06-05 22:08:53:496
0.131;-2.049;-9.886;0.4231;0.1718;-0.3386;-0.1053;-0.2807;0.0175;25405;2020-06-05 22:08:53:596
-0.59;-2.163;-9.724;0.0476;-0.0186;-0.1759;0.0702;-0.2807;-0.1579;25505;2020-06-05 22:08:53:696
-0.599;-2.174;-9.896;0.0868;0.0763;-0.3757;0.1754;0.1754;-0.2105;25605;2020-06-05 22:08:53:796
-0.165;-2.326;-9.619;0.2232;0.1697;-0.1432;0.2456;0.0877;-0.0702;25705;2020-06-05 22:08:53:896
-0.415;-2.512;-9.51;-0.0514;0.1614;-0.0818;0.2456;-0.1228;0.0526;25806;2020-06-05 22:08:53:997
-0.464;-2.56;-9.729;0.0902;0.2958;-0.3638;0.0526;-0.2456;0.1228;25906;2020-06-05 22:08:54:097
-0.782;-2.753;-9.706;0.0773;0.0975;-0.3622;-0.0526;-0.3333;0.0526;26005;2020-06-05 22:08:54:196
-0.708;-2.871;-9.544;0.0022;-0.125;-0.1565;-0.0877;0.3509;-0.0877;26105;2020-06-05 22:08:54:296
-0.363;-2.445;-9.62;0.1264;0.2528;-0.2044;-0.0526;0.0526;-0.0702;26205;2020-06-05 22:08:54:396
-0.422;-2.438;-9.429;0.0303;0.1914;0.0077;-0.0175;-0.0702;-0.0175;26305;2020-06-05 22:08:54:496
-0.31;-2.496;-9.708;0.2393;0.1347;-0.2768;0.0351;-0.1228;0.0;26405;2020-06-05 22:08:54:596
-0.713;-2.45;-9.836;0.0662;0.2141;-0.4304;0.0175;-0.0526;0.0;26505;2020-06-05 22:08:54:696
-0.66;-2.593;-9.756;0.0561;0.0875;-0.35;0.0351;0.2105;-0.0175;26606;2020-06-05 22:08:54:797
-0.452;-2.596;-9.561;0.0864;0.115;-0.1519;0.0526;0.0;0.0;26705;2020-06-05 22:08:54:896
-0.464;-2.645;-9.659;0.0666;0.0796;-0.2534;0.0;0.0702;0.0351;26805;2020-06-05 22:08:54:996
-0.517;-2.625;-9.693;0.0746;0.0872;-0.2874;-0.0351;-0.193;0.0175;26905;2020-06-05 22:08:55:096
-0.689;-2.727;-9.561;-0.0139;-0.0377;-0.1545;-0.0351;-0.0526;-0.0175;27005;2020-06-05 22:08:55:196
-0.427;-2.345;-9.868;0.1631;0.2194;-0.421;-0.1754;0.2456;-0.0526;27105;2020-06-05 22:08:55:296
-0.33;-2.51;-9.683;0.026;-0.08;-0.1889;-0.1053;0.1228;0.0;27205;2020-06-05 22:08:55:396
-0.38;-2.097;-9.701;0.0016;0.2231;-0.1804;-0.0702;-0.0702;0.0175;27305;2020-06-05 22:08:55:496
-0.439;-2.244;-9.498;0.026;0.0431;0.0269;0.0;-0.2632;0.0;27405;2020-06-05 22:08:55:596
-0.496;-2.139;-9.956;0.1334;0.1762;-0.4474;0.0175;0.2281;-0.0702;27505;2020-06-05 22:08:55:696
-0.603;-2.128;-9.559;-0.2053;0.1684;-0.0333;-0.0526;0.193;-0.0702;27605;2020-06-05 22:08:55:796
-0.087;-2.017;-10.004;0.1694;0.2156;-0.4583;-0.0526;0.1404;0.2982;27705;2020-06-05 22:08:55:896
-0.262;-2.114;-9.628;-0.0306;0.0629;-0.0688;-0.0526;-0.0175;0.4035;27805;2020-06-05 22:08:55:996
-0.16;-1.96;-9.926;0.3066;0.1454;-0.3594;-0.0526;-0.0702;0.2105;27905;2020-06-05 22:08:56:096
-0.415;-2.041;-10.011;0.1188;0.0334;-0.4411;-0.0351;0.1754;0.1404;28005;2020-06-05 22:08:56:196
-0.209;-1.793;-9.919;0.1063;0.2201;-0.3264;-0.0526;0.1579;0.0;28105;2020-06-05 22:08:56:296
-0.083;-1.862;-9.75;0.1398;0.1067;-0.1456;-0.0175;-0.0877;-0.1404;28205;2020-06-05 22:08:56:396
-0.337;-1.813;-9.647;0.0302;0.1708;-0.0501;0.0526;-0.2982;-0.2456;28305;2020-06-05 22:08:56:496
-0.513;-1.901;-9.842;-0.0036;0.1121;-0.2577;0.0;-0.1228;-0.2281;28405;2020-06-05 22:08:56:596
-0.62;-2.05;-9.775;-0.1372;-0.0654;-0.1834;-0.0351;0.0877;-0.0702;28505;2020-06-05 22:08:56:696
-0.233;-1.81;-10.115;0.2037;0.154;-0.5169;0.0;0.193;0.0526;28605;2020-06-05 22:08:56:796
-0.319;-1.811;-9.689;0.001;0.0894;-0.0736;-0.0351;-0.2105;0.1404;28705;2020-06-05 22:08:56:896
-0.278;-1.86;-9.959;0.1716;0.0206;-0.3449;0.0;0.0175;0.1053;28805;2020-06-05 22:08:56:996
-0.402;-1.727;-9.835;0.0863;0.192;-0.2303;0.0702;-0.0877;0.0;28906;2020-06-05 22:08:57:097
-0.305;-1.992;-9.929;0.199;-0.0216;-0.3356;0.0702;0.0877;-0.0702;29005;2020-06-05 22:08:57:196
-0.322;-1.825;-9.664;0.0685;0.2123;-0.0793;0.0877;-0.0702;-0.0702;29105;2020-06-05 22:08:57:296
-0.398;-1.96;-9.85;0.0406;0.122;-0.277;0.0351;-0.1228;-0.0351;29205;2020-06-05 22:08:57:396
-0.482;-1.886;-9.935;0.0653;0.1422;-0.356;-0.0877;0.0;-0.0175;29305;2020-06-05 22:08:57:496
-0.524;-1.962;-9.71;-0.0047;0.0285;-0.1215;-0.0175;0.0;0.0;29405;2020-06-05 22:08:57:596
-0.312;-1.832;-9.865;0.1401;0.1387;-0.2691;-0.0351;0.1053;0.0;29505;2020-06-05 22:08:57:696
-0.48;-1.831;-9.647;-0.0789;0.1176;-0.0443;0.0;-0.0702;0.0;29605;2020-06-05 22:08:57:796
-0.405;-1.768;-9.863;0.0331;0.2357;-0.2732;0.0702;-0.0351;-0.0175;29705;2020-06-05 22:08:57:896
-0.445;-1.968;-10.057;0.1072;0.0894;-0.4845;0.0526;-0.1228;-0.0175;29805;2020-06-05 22:08:57:996
-0.391;-1.978;-9.589;0.0145;0.0655;-0.0062;0.0;0.0351;0.0;29905;2020-06-05 22:08:58:096
-0.336;-2.061;-9.748;0.0933;-0.0126;-0.1673;0.0175;-0.0351;0.0175;30005;2020-06-05 22:08:58:196
-0.29;-1.97;-9.834;0.0955;0.0599;-0.2475;-0.0175;0.0175;0.0;30105;2020-06-05 22:08:58:296
-0.294;-1.97;-9.731;0.1133;0.0338;-0.1399;0.0;-0.0526;0.0;30205;2020-06-05 22:08:58:396
-0.39;-1.919;-9.927;0.0601;0.0794;-0.3367;-0.0175;-0.0175;-0.0351;30305;2020-06-05 22:08:58:496
-0.378;-1.863;-9.785;0.0482;0.1079;-0.1879;-0.0175;0.0351;-0.0526;30405;2020-06-05 22:08:58:596
-0.33;-1.814;-9.92;0.0612;0.1685;-0.3238;0.0175;0.0702;0.0;30505;2020-06-05 22:08:58:696
-0.189;-1.899;-9.891;0.1555;0.0987;-0.2962;0.0;0.0702;0.0175;30605;2020-06-05 22:08:58:796
-0.246;-2.03;-9.762;0.1505;-0.0277;-0.1701;0.0526;-0.0526;0.0351;30705;2020-06-05 22:08:58:896
-0.442;-1.786;-9.896;-0.0086;0.2467;-0.3121;0.0;-0.0175;0.0;30805;2020-06-05 22:08:58:996
-0.165;-1.783;-10.285;0.3471;0.2161;-0.6979;-0.0877;0.2105;-0.0526;30905;2020-06-05 22:08:59:096
-0.468;-2.039;-9.591;-0.0584;-0.0527;0.0036;0.0526;-0.0175;-0.0526;31005;2020-06-05 22:08:59:196
-0.343;-1.977;-9.609;0.0018;0.0123;-0.0124;0.0;-0.0702;0.0526;31105;2020-06-05 22:08:59:296
-0.067;-1.908;-9.954;0.3309;0.0825;-0.3597;0.0175;0.0351;0.0702;31205;2020-06-05 22:08:59:396
-0.35;-2.08;-9.647;0.0389;-0.0405;-0.0626;0.0702;-0.0175;0.0;31305;2020-06-05 22:08:59:496
-0.398;-1.977;-9.863;0.0177;0.0959;-0.2869;0.0;-0.0351;-0.0351;31405;2020-06-05 22:08:59:596
-0.074;-1.948;-9.864;0.1744;0.1036;-0.2776;0.0;0.2281;-0.0175;31505;2020-06-05 22:08:59:696
-0.292;-1.843;-9.834;-0.0092;0.2065;-0.2481;0.0;-0.1404;0.0;31605;2020-06-05 22:08:59:796
-0.419;-1.92;-9.684;-0.0667;0.051;-0.0839;-0.0877;-0.0877;-0.0351;31705;2020-06-05 22:08:59:896
-0.375;-1.756;-9.905;0.1109;0.1683;-0.3013;-0.0351;-0.0877;-0.0877;31805;2020-06-05 22:08:59:996
-0.28;-1.908;-9.891;0.108;-0.0101;-0.2776;0.0;0.2105;-0.1228;31905;2020-06-05 22:09:00:096
0.185;-1.901;-9.945;0.3262;0.0014;-0.3257;0.0351;0.2982;-0.0351;32005;2020-06-05 22:09:00:196
-0.193;-1.893;-9.96;0.0147;0.08;-0.3561;0.0702;-0.2456;0.0526;32106;2020-06-05 22:09:00:297
-0.355;-1.981;-9.692;-0.0184;-0.0016;-0.0931;-0.0175;-0.1754;0.0351;32205;2020-06-05 22:09:00:396
-0.488;-1.824;-10.199;0.1574;0.1226;-0.6092;-0.0702;0.0351;-0.0877;32305;2020-06-05 22:09:00:496
-0.239;-1.842;-10.099;0.2169;0.0277;-0.483;-0.1404;0.5439;-0.1754;32405;2020-06-05 22:09:00:596
-0.209;-1.367;-9.501;-0.0657;0.346;0.1538;-0.1754;-0.2281;-0.1053;32505;2020-06-05 22:09:00:696
-0.016;-1.547;-10.113;0.2572;0.0165;-0.4356;-0.193;-0.0175;-0.0877;32605;2020-06-05 22:09:00:796
-0.032;-1.716;-10.291;0.6071;-0.2464;-0.6162;0.0175;-0.2105;-0.0526;32705;2020-06-05 22:09:00:896
-0.651;-1.398;-9.731;-0.0326;0.0841;-0.0567;0.0526;0.0175;-0.0351;32805;2020-06-05 22:09:00:996
-0.648;-1.468;-9.574;-0.2142;0.0723;0.1012;0.0;0.0526;0.0351;32905;2020-06-05 22:09:01:096
-0.045;-1.076;-10.324;0.3351;0.4209;-0.6397;-0.193;0.3684;0.0877;33006;2020-06-05 22:09:01:197
-0.243;-1.556;-9.753;-0.1918;-0.2893;-0.0286;0.0;-0.0702;0.1053;33105;2020-06-05 22:09:01:296
0.063;-1.23;-10.233;0.2686;0.103;-0.5195;0.1579;-0.0877;0.0702;33205;2020-06-05 22:09:01:396
-0.44;-1.373;-9.619;-0.0849;0.1205;0.0668;0.1754;-0.4035;-0.0175;33305;2020-06-05 22:09:01:496
-0.259;-1.709;-10.121;0.2826;-0.086;-0.4648;0.1754;0.2105;-0.0702;33405;2020-06-05 22:09:01:596
-0.186;-1.65;-9.737;0.0473;0.2415;-0.1173;0.2105;0.0526;0.0877;33505;2020-06-05 22:09:01:696
-0.237;-1.619;-10.094;0.0087;0.3646;-0.4932;0.0351;-0.1404;0.1579;33605;2020-06-05 22:09:01:796
-0.288;-1.914;-9.669;0.0717;0.0842;-0.0748;0.0;-0.0877;0.0702;33705;2020-06-05 22:09:01:896
-0.32;-1.971;-9.793;0.1742;0.0125;-0.2018;0.0;-0.2105;0.0;33805;2020-06-05 22:09:01:996
-0.502;-1.95;-10.096;0.0018;0.0369;-0.506;0.0;0.2281;-0.0877;33905;2020-06-05 22:09:02:096
-0.118;-1.953;-9.968;0.1946;0.0331;-0.3697;0.0;0.193;-0.1053;34005;2020-06-05 22:09:02:196
0.161;-1.775;-9.835;0.2673;0.2267;-0.2354;0.0;0.2807;-0.0175;34105;2020-06-05 22:09:02:296
-0.044;-1.953;-9.452;-0.0925;0.0535;0.1471;0.0175;-0.0702;0.0526;34205;2020-06-05 22:09:02:396
-0.47;-1.946;-9.639;-0.236;0.0432;-0.0391;0.0;-0.4737;0.0877;34305;2020-06-05 22:09:02:496
-0.178;-1.919;-10.423;0.3027;0.0751;-0.8333;0.0351;0.1404;0.0;34405;2020-06-05 22:09:02:596
-0.162;-1.82;-10.117;0.0876;0.2447;-0.5334;0.0702;0.193;-0.0702;34505;2020-06-05 22:09:02:696
0.035;-2.158;-9.875;0.1055;-0.0494;-0.298;0.0526;0.2982;-0.0702;34605;2020-06-05 22:09:02:796
0.289;-2.197;-9.525;0.2375;-0.0196;0.0367;0.0526;-0.1404;0.0351;34705;2020-06-05 22:09:02:896
0.027;-2.166;-9.852;0.0942;0.0682;-0.3035;0.0877;-0.2456;0.0877;34805;2020-06-05 22:09:02:996
-0.113;-2.081;-10.097;0.1632;0.1592;-0.5536;-0.0877;0.0351;0.0;34905;2020-06-05 22:09:03:096
-0.264;-2.115;-9.775;-0.0223;0.0315;-0.2092;-0.1228;0.0;-0.0702;35005;2020-06-05 22:09:03:196
-0.199;-2.056;-9.743;-0.0351;-0.0043;-0.1548;-0.0351;0.0877;-0.1053;35105;2020-06-05 22:09:03:296
0.147;-1.886;-9.875;0.2412;0.1433;-0.2811;-0.0175;0.0175;-0.0526;35205;2020-06-05 22:09:03:396
-0.129;-1.958;-9.706;0.0567;0.053;-0.1096;0.0;-0.2456;0.0;35305;2020-06-05 22:09:03:496
-0.044;-2.039;-10.011;0.2411;-0.0181;-0.4191;0.0351;0.1228;0.0;35405;2020-06-05 22:09:03:596
-0.174;-2.013;-9.805;0.0564;0.0928;-0.2299;0.0702;-0.1228;0.0;35505;2020-06-05 22:09:03:696
-0.114;-1.999;-9.9;0.1283;0.1279;-0.3298;-0.0175;0.1228;0.0;35605;2020-06-05 22:09:03:796
-0.156;-2.085;-9.49;0.0252;-0.0096;0.0928;0.0;-0.2982;0.0;35705;2020-06-05 22:09:03:896
-0.077;-2.044;-10.162;0.2793;0.0253;-0.5828;-0.0351;0.1404;-0.0175;35805;2020-06-05 22:09:03:996
-0.21;-1.731;-9.921;0.036;0.2855;-0.3271;-0.1053;0.0877;-0.0175;35905;2020-06-05 22:09:04:096
-0.07;-1.891;-9.875;0.1725;0.0409;-0.2636;-0.0175;-0.0877;0.0;36005;2020-06-05 22:09:04:196
-0.238;-1.835;-9.653;-0.0682;0.0937;-0.0394;0.0351;-0.1404;0.0;36105;2020-06-05 22:09:04:296
-0.233;-1.838;-9.798;0.0088;0.1109;-0.19;0.0175;-0.0702;0.0;36205;2020-06-05 22:09:04:396
-0.264;-1.896;-9.919;0.0353;0.0655;-0.3152;0.0175;0.0526;-0.0175;36305;2020-06-05 22:09:04:496
0.022;-1.977;-9.994;0.1814;-0.0112;-0.3877;0.0175;0.1754;0.0;36405;2020-06-05 22:09:04:596
-0.017;-2.288;-9.559;0.007;-0.3045;0.0449;0.1053;-0.1579;0.0526;36505;2020-06-05 22:09:04:696
0.049;-1.94;-9.627;0.0902;0.0786;-0.0304;-0.0175;-0.0351;0.0526;36605;2020-06-05 22:09:04:796
0.284;-1.874;-9.839;0.2834;0.1067;-0.2345;-0.1053;0.2281;0.0526;36705;2020-06-05 22:09:04:896
-0.1;-2.05;-9.653;-0.2058;-0.1532;-0.0321;-0.0175;0.0175;0.0351;36805;2020-06-05 22:09:04:996
0.323;-1.516;-10.161;0.2294;0.3913;-0.5421;0.0;0.0702;0.0175;36905;2020-06-05 22:09:05:096
-0.187;-1.604;-9.816;-0.2162;0.2658;-0.1893;-0.0526;-0.2632;-0.0351;37005;2020-06-05 22:09:05:196
0.158;-1.964;-10.3;0.1431;-0.1281;-0.6667;0.0;0.3333;-0.0702;37105;2020-06-05 22:09:05:296
0.013;-1.814;-9.591;-0.1201;0.038;0.0383;0.0351;-0.2807;-0.0351;37205;2020-06-05 22:09:05:396
0.234;-1.731;-10.088;0.2274;0.1068;-0.4551;-0.0526;0.1228;-0.0526;37305;2020-06-05 22:09:05:496
0.232;-1.64;-9.513;0.021;0.1676;0.1233;0.0;-0.193;0.0175;37405;2020-06-05 22:09:05:596
0.211;-1.771;-10.421;0.2701;0.0559;-0.7862;0.0;-0.1228;0.0175;37505;2020-06-05 22:09:05:696
0.518;-1.759;-10.178;0.4748;-0.0286;-0.5253;-0.0526;0.193;0.0;37605;2020-06-05 22:09:05:796
-0.032;-1.737;-9.495;-0.0316;-0.0401;0.1637;0.0;-0.3509;0.0;37705;2020-06-05 22:09:05:896
-0.198;-1.948;-9.798;0.0308;-0.1999;-0.1511;0.1053;-0.1053;-0.0175;37805;2020-06-05 22:09:05:996
-0.272;-1.58;-9.724;0.0735;0.236;-0.0932;0.0877;-0.2105;0.0;37905;2020-06-05 22:09:06:096
-0.195;-1.703;-10.106;0.0875;0.1605;-0.4822;-0.0526;0.614;0.0;38005;2020-06-05 22:09:06:196
0.137;-1.442;-9.789;0.1088;0.3729;-0.1518;-0.0526;0.0175;0.0526;38106;2020-06-05 22:09:06:297
-0.254;-1.78;-9.693;-0.0638;0.0192;-0.0547;0.0702;-0.4737;0.0702;38205;2020-06-05 22:09:06:396
-0.083;-1.629;-10.076;0.309;0.2411;-0.4573;0.0877;-0.0351;-0.0175;38305;2020-06-05 22:09:06:496
-0.361;-1.835;-10.058;0.1906;0.1121;-0.4624;0.0351;-0.0351;-0.1053;38405;2020-06-05 22:09:06:596
-0.421;-1.847;-9.862;0.0153;0.1034;-0.2612;-0.0526;0.386;-0.1228;38505;2020-06-05 22:09:06:696
0.0;-1.738;-9.506;0.096;0.1523;0.1163;-0.0351;0.1404;-0.0351;38605;2020-06-05 22:09:06:796
-0.161;-1.762;-10.095;0.0999;0.1145;-0.4731;0.0;-0.2456;0.0351;38705;2020-06-05 22:09:06:896
-0.38;-1.945;-9.605;-0.0298;-0.1271;0.0253;0.0;-0.2281;0.0;38805;2020-06-05 22:09:06:996
-0.404;-1.69;-10.123;0.0971;0.1632;-0.5061;0.0702;-0.0702;-0.0351;38905;2020-06-05 22:09:07:096
-0.366;-1.849;-9.914;-0.0066;0.0188;-0.2936;-0.0351;0.2105;-0.0702;39005;2020-06-05 22:09:07:196
-0.171;-1.61;-9.798;0.0792;0.2156;-0.166;-0.0702;-0.0351;-0.0175;39105;2020-06-05 22:09:07:296
-0.266;-1.766;-9.822;0.0352;-0.0059;-0.1793;-0.0175;0.0175;0.0;39205;2020-06-05 22:09:07:396
0.087;-1.662;-10.117;0.3322;0.0883;-0.4709;-0.0175;0.193;0.0175;39305;2020-06-05 22:09:07:496
-0.192;-1.85;-9.901;0.0757;-0.0542;-0.2639;0.1053;-0.0175;0.0526;39405;2020-06-05 22:09:07:596
-0.222;-1.501;-9.705;-0.0027;0.3505;-0.0772;0.0526;-0.0175;0.0526;39505;2020-06-05 22:09:07:696
-0.331;-1.668;-9.852;0.0384;0.1802;-0.2282;-0.0351;-0.2105;0.0;39605;2020-06-05 22:09:07:796
-0.377;-1.696;-10.121;0.065;0.1163;-0.4934;-0.0702;0.1754;-0.0526;39705;2020-06-05 22:09:07:896
-0.213;-1.598;-9.724;0.0579;0.1327;-0.0751;-0.0526;-0.0702;-0.0702;39805;2020-06-05 22:09:07:996
-0.113;-1.51;-10.149;0.1992;0.1751;-0.4933;-0.0526;0.0351;-0.0526;39905;2020-06-05 22:09:08:096
0.029;-1.456;-9.884;0.2479;0.1918;-0.2193;0.0175;-0.0877;0.0;40005;2020-06-05 22:09:08:196
-0.221;-1.854;-9.708;0.0352;-0.1812;-0.0485;0.0877;-0.1404;0.0175;40105;2020-06-05 22:09:08:296
-0.372;-1.711;-9.888;-0.0656;0.0802;-0.2512;0.1228;0.0;0.0;40205;2020-06-05 22:09:08:396
0.077;-1.586;-10.096;0.3688;0.2608;-0.4692;0.0;0.1053;0.0175;40305;2020-06-05 22:09:08:496
0.081;-1.854;-10.006;0.2933;-0.0449;-0.37;-0.0351;0.2632;0.0175;40406;2020-06-05 22:09:08:597
0.118;-1.66;-9.836;0.1419;0.142;-0.1964;0.0175;0.1404;0.0351;40505;2020-06-05 22:09:08:696
-0.307;-1.466;-10.079;-0.0768;0.3498;-0.4447;-0.0351;-0.4211;0.0;40605;2020-06-05 22:09:08:796
-0.238;-1.726;-10.002;0.1009;0.0268;-0.3592;-0.0526;0.0702;-0.0526;40705;2020-06-05 22:09:08:896
-0.149;-1.492;-9.863;0.0852;0.2931;-0.223;0.0702;0.0526;-0.0526;40805;2020-06-05 22:09:08:996
-0.269;-1.613;-9.841;-0.1191;0.1665;-0.1983;-0.0526;0.1404;-0.0351;40905;2020-06-05 22:09:09:096
0.205;-1.681;-10.042;0.2854;0.0636;-0.3921;0.0351;0.0351;0.0526;41005;2020-06-05 22:09:09:196
-0.023;-1.63;-9.639;-0.0043;0.1461;0.0055;0.0702;-0.0175;0.0877;41105;2020-06-05 22:09:09:296
0.298;-1.64;-9.978;0.2393;0.1497;-0.3362;0.0;0.0877;0.0702;41205;2020-06-05 22:09:09:396
-0.02;-1.691;-9.822;-0.016;0.0995;-0.1802;0.0351;-0.2807;0.0526;41305;2020-06-05 22:09:09:496
-0.171;-1.654;-10.094;0.0321;0.1578;-0.4583;-0.0526;0.2105;-0.0877;41405;2020-06-05 22:09:09:596
-0.033;-1.588;-9.599;-0.0149;0.164;0.0499;-0.0526;0.0;-0.1053;41505;2020-06-05 22:09:09:696
0.112;-1.601;-9.986;0.1331;0.0776;-0.3241;-0.0702;0.1754;-0.0702;41605;2020-06-05 22:09:09:796
-0.022;-1.413;-9.647;-0.1254;0.2124;0.0235;-0.0702;-0.0877;-0.0351;41705;2020-06-05 22:09:09:896
0.181;-1.537;-10.475;0.365;0.0766;-0.8038;0.0351;0.1228;0.0;41805;2020-06-05 22:09:09:996
-0.021;-1.471;-9.874;0.0454;0.16;-0.2041;0.0;0.1228;0.0;41905;2020-06-05 22:09:10:096
0.195;-1.626;-9.87;0.217;-0.0044;-0.1984;0.0175;-0.0526;0.0351;42005;2020-06-05 22:09:10:196
0.01;-1.513;-9.915;0.071;0.1269;-0.2466;0.0351;-0.0877;0.0175;42105;2020-06-05 22:09:10:296
0.059;-1.541;-9.863;0.1028;0.0944;-0.1938;-0.0526;0.0175;0.0;42205;2020-06-05 22:09:10:396
0.12;-1.527;-9.919;0.208;0.0745;-0.2444;-0.0175;0.0;-0.0175;42305;2020-06-05 22:09:10:496
0.077;-1.373;-9.812;0.0906;0.2228;-0.1361;0.0;-0.0702;-0.0175;42405;2020-06-05 22:09:10:596
